zipcode,base_total_capacity,new_build_capacity,expansion_capacity,total_after,desert_threshold,is_desert_after
145869680,0.0,0.0,0.0,0.0,0.0,False
14588,0.0,0.0,0.0,0.0,0.0,False
14589,57.0,800.0,0.0,857.0,422.9333333333333,False
145899516,0.0,0.0,0.0,0.0,0.0,False
14590,0.0,400.0,0.0,400.0,294.7,False
145909234,0.0,0.0,0.0,0.0,0.0,False
145909305,0.0,0.0,0.0,0.0,0.0,False
14591,0.0,0.0,0.0,0.0,0.0,False
14592,0.0,0.0,0.0,0.0,0.0,False
14602,0.0,0.0,0.0,0.0,0.0,False
14603,0.0,0.0,0.0,0.0,0.0,False
14604,0.0,0.0,0.0,0.0,0.0,False
14605,0.0,0.0,0.0,0.0,0.0,False
146051122,0.0,0.0,0.0,0.0,0.0,False
146051354,0.0,0.0,0.0,0.0,0.0,False
146051558,0.0,0.0,0.0,0.0,0.0,False
146051616,0.0,0.0,0.0,0.0,0.0,False
146051643,0.0,0.0,0.0,0.0,0.0,False
146052142,0.0,0.0,0.0,0.0,0.0,False
14606,0.0,0.0,0.0,0.0,0.0,False
146061414,0.0,0.0,0.0,0.0,0.0,False
146064200,0.0,0.0,0.0,0.0,0.0,False
146065211,0.0,0.0,0.0,0.0,0.0,False
146065308,0.0,0.0,0.0,0.0,0.0,False
146065656,0.0,0.0,0.0,0.0,0.0,False
14607,0.0,0.0,0.0,0.0,0.0,False
146072013,0.0,0.0,0.0,0.0,0.0,False
146072121,0.0,0.0,0.0,0.0,0.0,False
14608,343.0,800.0,0.0,1143.0,988.8,False
146081208,0.0,0.0,0.0,0.0,0.0,False
146082034,0.0,0.0,0.0,0.0,0.0,False
146082812,0.0,0.0,0.0,0.0,0.0,False
146082921,0.0,0.0,0.0,0.0,0.0,False
146085238,0.0,0.0,0.0,0.0,0.0,False
14609,1298.0,2800.0,68.0,4166.0,2990.1,False
146093030,0.0,0.0,0.0,0.0,0.0,False
146093446,0.0,0.0,0.0,0.0,0.0,False
146093633,0.0,0.0,0.0,0.0,0.0,False
146093916,0.0,0.0,0.0,0.0,0.0,False
146094021,0.0,0.0,0.0,0.0,0.0,False
146094023,0.0,0.0,0.0,0.0,0.0,False
146094202,0.0,0.0,0.0,0.0,0.0,False
146094405,0.0,0.0,0.0,0.0,0.0,False
146094452,0.0,0.0,0.0,0.0,0.0,False
146095205,0.0,0.0,0.0,0.0,0.0,False
146095445,0.0,0.0,0.0,0.0,0.0,False
146096205,0.0,0.0,0.0,0.0,0.0,False
146097119,0.0,0.0,0.0,0.0,0.0,False
146097552,0.0,0.0,0.0,0.0,0.0,False
14610,0.0,0.0,0.0,0.0,0.0,False
146103309,0.0,0.0,0.0,0.0,0.0,False
146103347,0.0,0.0,0.0,0.0,0.0,False
146103534,0.0,0.0,0.0,0.0,0.0,False
14611,0.0,0.0,0.0,0.0,0.0,False
146111409,0.0,0.0,0.0,0.0,0.0,False
146112328,0.0,0.0,0.0,0.0,0.0,False
146112510,0.0,0.0,0.0,0.0,0.0,False
146112515,0.0,0.0,0.0,0.0,0.0,False
146112520,0.0,0.0,0.0,0.0,0.0,False
146112629,0.0,0.0,0.0,0.0,0.0,False
146113035,0.0,0.0,0.0,0.0,0.0,False
146113827,0.0,0.0,0.0,0.0,0.0,False
14612,305.0,2000.0,0.0,2305.0,1558.6,False
146122723,0.0,0.0,0.0,0.0,0.0,False
146122814,0.0,0.0,0.0,0.0,0.0,False
14613,0.0,0.0,0.0,0.0,0.0,False
146131019,0.0,0.0,0.0,0.0,0.0,False
146131207,0.0,0.0,0.0,0.0,0.0,False
146131625,0.0,0.0,0.0,0.0,0.0,False
146131750,0.0,0.0,0.0,0.0,0.0,False
14614,0.0,0.0,0.0,0.0,0.0,False
146141350,0.0,0.0,0.0,0.0,0.0,False
14615,0.0,0.0,0.0,0.0,0.0,False
146153108,0.0,0.0,0.0,0.0,0.0,False
146153618,0.0,0.0,0.0,0.0,0.0,False
146153640,0.0,0.0,0.0,0.0,0.0,False
146153918,0.0,0.0,0.0,0.0,0.0,False
14616,0.0,0.0,0.0,0.0,0.0,False
146163445,0.0,0.0,0.0,0.0,0.0,False
146164552,0.0,0.0,0.0,0.0,0.0,False
14617,462.0,800.0,9.333333333333334,1271.3333333333333,1066.7333333333331,False
146173238,0.0,0.0,0.0,0.0,0.0,False
146173404,0.0,0.0,0.0,0.0,0.0,False
146173636,0.0,0.0,0.0,0.0,0.0,False
146174528,0.0,0.0,0.0,0.0,0.0,False
146175405,0.0,0.0,0.0,0.0,0.0,False
14618,0.0,0.0,0.0,0.0,0.0,False
146181021,0.0,0.0,0.0,0.0,0.0,False
146181125,0.0,0.0,0.0,0.0,0.0,False
146184329,0.0,0.0,0.0,0.0,0.0,False
146185408,0.0,0.0,0.0,0.0,0.0,False
146185631,0.0,0.0,0.0,0.0,0.0,False
14619,0.0,0.0,0.0,0.0,0.0,False
146191213,0.0,0.0,0.0,0.0,0.0,False
146191507,0.0,0.0,0.0,0.0,0.0,False
146191614,0.0,0.0,0.0,0.0,0.0,False
146191836,0.0,0.0,0.0,0.0,0.0,False
146191855,0.0,0.0,0.0,0.0,0.0,False
14620,0.0,0.0,0.0,0.0,0.0,False
146202746,0.0,0.0,0.0,0.0,0.0,False
146203024,0.0,0.0,0.0,0.0,0.0,False
146204145,0.0,0.0,0.0,0.0,0.0,False
14621,1328.0,3000.0,30.0,4358.0,3259.9,False
146212113,0.0,0.0,0.0,0.0,0.0,False
146212553,0.0,0.0,0.0,0.0,0.0,False
146213107,0.0,0.0,0.0,0.0,0.0,False
146213158,0.0,0.0,0.0,0.0,0.0,False
146213324,0.0,0.0,0.0,0.0,0.0,False
146213719,0.0,0.0,0.0,0.0,0.0,False
146213801,0.0,0.0,0.0,0.0,0.0,False
146213927,0.0,0.0,0.0,0.0,0.0,False
146214008,0.0,0.0,0.0,0.0,0.0,False
146214017,0.0,0.0,0.0,0.0,0.0,False
146214703,0.0,0.0,0.0,0.0,0.0,False
146214952,0.0,0.0,0.0,0.0,0.0,False
146215139,0.0,0.0,0.0,0.0,0.0,False
146215251,0.0,0.0,0.0,0.0,0.0,False
146215771,0.0,0.0,0.0,0.0,0.0,False
14622,129.0,800.0,24.666666666666668,953.6666666666666,569.4,False
146221647,0.0,0.0,0.0,0.0,0.0,False
146222318,0.0,0.0,0.0,0.0,0.0,False
14623,599.0,400.0,8.6,1007.6,1007.6,False
146231952,0.0,0.0,0.0,0.0,0.0,False
146232808,0.0,0.0,0.0,0.0,0.0,False
146232829,0.0,0.0,0.0,0.0,0.0,False
146233431,0.0,0.0,0.0,0.0,0.0,False
146233907,0.0,0.0,0.0,0.0,0.0,False
146234116,0.0,0.0,0.0,0.0,0.0,False
146234438,0.0,0.0,0.0,0.0,0.0,False
146234452,0.0,0.0,0.0,0.0,0.0,False
146235608,0.0,0.0,0.0,0.0,0.0,False
146235701,0.0,0.0,0.0,0.0,0.0,False
14624,0.0,0.0,0.0,0.0,0.0,False
146241326,0.0,0.0,0.0,0.0,0.0,False
146243327,0.0,0.0,0.0,0.0,0.0,False
146243639,0.0,0.0,0.0,0.0,0.0,False
146244515,0.0,0.0,0.0,0.0,0.0,False
146245334,0.0,0.0,0.0,0.0,0.0,False
146246208,0.0,0.0,0.0,0.0,0.0,False
14625,149.0,500.0,0.0,649.0,375.26666666666665,False
146251530,0.0,0.0,0.0,0.0,0.0,False
146252302,0.0,0.0,0.0,0.0,0.0,False
14626,0.0,0.0,0.0,0.0,0.0,False
146261943,0.0,0.0,0.0,0.0,0.0,False
146262317,0.0,0.0,0.0,0.0,0.0,False
146262906,0.0,0.0,0.0,0.0,0.0,False
146264122,0.0,0.0,0.0,0.0,0.0,False
146264327,0.0,0.0,0.0,0.0,0.0,False
14627,0.0,0.0,0.0,0.0,0.0,False
14638,0.0,0.0,0.0,0.0,0.0,False
14639,0.0,0.0,0.0,0.0,0.0,False
14642,0.0,0.0,0.0,0.0,0.0,False
14643,0.0,0.0,0.0,0.0,0.0,False
14644,0.0,0.0,0.0,0.0,0.0,False
14646,0.0,0.0,0.0,0.0,0.0,False
14647,0.0,0.0,0.0,0.0,0.0,False
14649,0.0,0.0,0.0,0.0,0.0,False
14650,0.0,0.0,0.0,0.0,0.0,False
14651,0.0,0.0,0.0,0.0,0.0,False
14652,0.0,0.0,0.0,0.0,0.0,False
14653,0.0,0.0,0.0,0.0,0.0,False
14692,0.0,0.0,0.0,0.0,0.0,False
14694,0.0,0.0,0.0,0.0,0.0,False
14701,0.0,0.0,0.0,0.0,0.0,False
14702,0.0,0.0,0.0,0.0,0.0,False
14706,0.0,0.0,0.0,0.0,0.0,False
14707,0.0,100.0,0.0,100.0,4.533333333333333,False
14708,0.0,100.0,0.0,100.0,4.6,False
14709,0.0,100.0,0.0,100.0,80.0,False
14710,0.0,200.0,0.0,200.0,173.33333333333331,False
14711,0.0,0.0,0.0,0.0,0.0,False
14712,0.0,0.0,0.0,0.0,0.0,False
14714,0.0,0.0,0.0,0.0,0.0,False
14715,0.0,0.0,0.0,0.0,0.0,False
14716,0.0,0.0,0.0,0.0,0.0,False
14717,24.0,100.0,0.0,124.0,18.8,False
14718,0.0,0.0,0.0,0.0,0.0,False
14719,0.0,0.0,0.0,0.0,0.0,False
14720,0.0,100.0,0.0,100.0,29.866666666666664,False
14721,0.0,100.0,0.0,100.0,4.333333333333333,False
14722,0.0,0.0,0.0,0.0,0.0,False
14723,0.0,0.0,0.0,0.0,0.0,False
14724,0.0,400.0,0.0,400.0,394.2,False
14726,0.0,600.0,0.0,600.0,521.4,False
14727,108.0,400.0,0.0,508.0,375.1,False
14728,0.0,0.0,0.0,0.0,0.0,False
14729,0.0,100.0,0.0,100.0,38.8,False
14730,0.0,0.0,0.0,0.0,0.0,False
14731,84.0,0.0,7.0,91.0,54.8,False
14732,0.0,100.0,0.0,100.0,1.0,False
14733,0.0,0.0,0.0,0.0,0.0,False
14735,0.0,0.0,0.0,0.0,0.0,False
14736,0.0,100.0,0.0,100.0,5.5,False
14737,0.0,0.0,0.0,0.0,0.0,False
14738,0.0,0.0,0.0,0.0,0.0,False
14739,0.0,0.0,0.0,0.0,0.0,False
14740,0.0,100.0,0.0,100.0,40.46666666666667,False
14741,8.0,200.0,0.0,208.0,110.53333333333333,False
14742,0.0,0.0,0.0,0.0,0.0,False
14743,0.0,0.0,0.0,0.0,0.0,False
14744,0.0,0.0,0.0,0.0,0.0,False
14745,0.0,0.0,0.0,0.0,0.0,False
14747,15.0,300.0,0.0,315.0,176.8,False
14748,0.0,0.0,0.0,0.0,0.0,False
14750,0.0,0.0,0.0,0.0,0.0,False
14751,0.0,0.0,0.0,0.0,0.0,False
14752,0.0,0.0,0.0,0.0,0.0,False
14753,0.0,0.0,0.0,0.0,0.0,False
14754,0.0,0.0,0.0,0.0,0.0,False
14755,0.0,0.0,0.0,0.0,0.0,False
14756,0.0,0.0,0.0,0.0,0.0,False
14757,0.0,0.0,0.0,0.0,0.0,False
14758,0.0,0.0,0.0,0.0,0.0,False
14760,0.0,0.0,0.0,0.0,0.0,False
14766,0.0,0.0,0.0,0.0,0.0,False
14767,16.0,200.0,0.0,216.0,210.4,False
14769,0.0,0.0,0.0,0.0,0.0,False
14770,70.0,200.0,0.0,270.0,233.89999999999998,False
14772,108.0,400.0,0.0,508.0,321.7,False
14774,62.0,0.0,2.6666666666666665,64.66666666666667,22.93333333333333,False
14775,0.0,0.0,0.0,0.0,0.0,False
14777,0.0,0.0,0.0,0.0,0.0,False
14778,0.0,0.0,0.0,0.0,0.0,False
14779,0.0,0.0,0.0,0.0,0.0,False
147791216,0.0,0.0,0.0,0.0,0.0,False
14781,0.0,0.0,0.0,0.0,0.0,False
14782,0.0,0.0,0.0,0.0,0.0,False
14783,0.0,0.0,0.0,0.0,0.0,False
14784,0.0,0.0,0.0,0.0,0.0,False
14785,0.0,0.0,0.0,0.0,0.0,False
14786,0.0,0.0,0.0,0.0,0.0,False
14787,0.0,0.0,0.0,0.0,0.0,False
14788,0.0,100.0,0.0,100.0,0.19999999999999998,False
14801,0.0,0.0,0.0,0.0,0.0,False
14802,0.0,0.0,0.0,0.0,0.0,False
14803,0.0,0.0,0.0,0.0,0.0,False
14804,0.0,0.0,0.0,0.0,0.0,False
14805,8.0,100.0,0.0,108.0,32.2,False
14806,16.0,200.0,0.0,216.0,165.2,False
14807,0.0,0.0,0.0,0.0,0.0,False
14808,0.0,0.0,0.0,0.0,0.0,False
14809,0.0,0.0,0.0,0.0,0.0,False
14810,0.0,0.0,0.0,0.0,0.0,False
148101643,0.0,0.0,0.0,0.0,0.0,False
148109601,0.0,0.0,0.0,0.0,0.0,False
14812,0.0,0.0,0.0,0.0,0.0,False
14813,0.0,0.0,0.0,0.0,0.0,False
14814,0.0,0.0,0.0,0.0,0.0,False
14815,0.0,0.0,0.0,0.0,0.0,False
14816,0.0,0.0,0.0,0.0,0.0,False
14817,0.0,0.0,0.0,0.0,0.0,False
14818,0.0,0.0,0.0,0.0,0.0,False
14819,0.0,0.0,0.0,0.0,0.0,False
14820,0.0,0.0,0.0,0.0,0.0,False
14821,0.0,0.0,0.0,0.0,0.0,False
14822,0.0,0.0,0.0,0.0,0.0,False
14823,0.0,0.0,0.0,0.0,0.0,False
14824,0.0,0.0,0.0,0.0,0.0,False
14825,0.0,0.0,0.0,0.0,0.0,False
14826,0.0,0.0,0.0,0.0,0.0,False
148269684,0.0,0.0,0.0,0.0,0.0,False
14827,0.0,0.0,0.0,0.0,0.0,False
14830,0.0,0.0,0.0,0.0,0.0,False
148302001,0.0,0.0,0.0,0.0,0.0,False
148302620,0.0,0.0,0.0,0.0,0.0,False
148303450,0.0,0.0,0.0,0.0,0.0,False
148309156,0.0,0.0,0.0,0.0,0.0,False
148309422,0.0,0.0,0.0,0.0,0.0,False
14831,0.0,0.0,0.0,0.0,0.0,False
14836,0.0,0.0,0.0,0.0,0.0,False
14837,0.0,0.0,0.0,0.0,0.0,False
14838,0.0,0.0,0.0,0.0,0.0,False
14839,0.0,0.0,0.0,0.0,0.0,False
14840,0.0,0.0,0.0,0.0,0.0,False
148400615,0.0,0.0,0.0,0.0,0.0,False
14841,0.0,0.0,0.0,0.0,0.0,False
14842,0.0,0.0,0.0,0.0,0.0,False
14843,0.0,0.0,0.0,0.0,0.0,False
148439018,0.0,0.0,0.0,0.0,0.0,False
14845,0.0,0.0,0.0,0.0,0.0,False
148452113,0.0,0.0,0.0,0.0,0.0,False
14846,0.0,0.0,0.0,0.0,0.0,False
14847,0.0,0.0,0.0,0.0,0.0,False
14850,0.0,0.0,0.0,0.0,0.0,False
14851,0.0,0.0,0.0,0.0,0.0,False
14852,0.0,0.0,0.0,0.0,0.0,False
14853,0.0,0.0,0.0,0.0,0.0,False
14854,0.0,0.0,0.0,0.0,0.0,False
14855,0.0,0.0,0.0,0.0,0.0,False
14856,0.0,0.0,0.0,0.0,0.0,False
14857,0.0,0.0,0.0,0.0,0.0,False
14858,0.0,0.0,0.0,0.0,0.0,False
14859,0.0,0.0,0.0,0.0,0.0,False
14860,0.0,0.0,0.0,0.0,0.0,False
14861,0.0,0.0,0.0,0.0,0.0,False
14863,0.0,0.0,0.0,0.0,0.0,False
14864,0.0,0.0,0.0,0.0,0.0,False
14865,0.0,0.0,0.0,0.0,0.0,False
148659625,0.0,0.0,0.0,0.0,0.0,False
14867,0.0,0.0,0.0,0.0,0.0,False
14869,0.0,0.0,0.0,0.0,0.0,False
148699602,0.0,0.0,0.0,0.0,0.0,False
14870,0.0,0.0,0.0,0.0,0.0,False
148709542,0.0,0.0,0.0,0.0,0.0,False
14871,0.0,0.0,0.0,0.0,0.0,False
14872,0.0,0.0,0.0,0.0,0.0,False
14873,0.0,0.0,0.0,0.0,0.0,False
14874,0.0,0.0,0.0,0.0,0.0,False
14876,0.0,0.0,0.0,0.0,0.0,False
14877,0.0,0.0,0.0,0.0,0.0,False
14878,0.0,0.0,0.0,0.0,0.0,False
14879,0.0,0.0,0.0,0.0,0.0,False
148799621,0.0,0.0,0.0,0.0,0.0,False
14880,0.0,0.0,0.0,0.0,0.0,False
14881,0.0,0.0,0.0,0.0,0.0,False
14882,0.0,0.0,0.0,0.0,0.0,False
14883,0.0,0.0,0.0,0.0,0.0,False
14884,0.0,0.0,0.0,0.0,0.0,False
14885,0.0,0.0,0.0,0.0,0.0,False
14886,0.0,0.0,0.0,0.0,0.0,False
14887,0.0,0.0,0.0,0.0,0.0,False
14889,0.0,0.0,0.0,0.0,0.0,False
14891,0.0,0.0,0.0,0.0,0.0,False
14892,0.0,0.0,0.0,0.0,0.0,False
14893,0.0,0.0,0.0,0.0,0.0,False
14894,0.0,0.0,0.0,0.0,0.0,False
14895,0.0,0.0,0.0,0.0,0.0,False
14897,0.0,0.0,0.0,0.0,0.0,False
14898,0.0,0.0,0.0,0.0,0.0,False
14901,0.0,0.0,0.0,0.0,0.0,False
149011149,0.0,0.0,0.0,0.0,0.0,False
149012216,0.0,0.0,0.0,0.0,0.0,False
14902,0.0,0.0,0.0,0.0,0.0,False
14903,0.0,0.0,0.0,0.0,0.0,False
14904,0.0,0.0,0.0,0.0,0.0,False
149042203,0.0,0.0,0.0,0.0,0.0,False
14905,0.0,0.0,0.0,0.0,0.0,False
149051400,0.0,0.0,0.0,0.0,0.0,False
