zip,new_small,new_medium,new_large,expansion_slots,new_u5_slots,supply_total,requirement,u5_req,u5_exist
13034,0,1,0,0,100,200,104.86666666666667,99.33333333333333,0.0
13035,0,0,0,53,23,289,288.5333333333333,168.66666666666666,146.0
13036,0,1,0,224,324,662,442.19999999999993,324.0,0.0
13037,0,0,1,97,297,660,490.8,329.3333333333333,33.0
13039,0,0,0,300,300,927,863.5333333333333,654.6666666666666,355.0
13040,0,1,0,0,83,200,176.0,82.66666666666666,0.0
13041,0,0,1,0,177,702,658.5333333333333,344.66666666666663,168.0
13042,1,0,0,0,42,100,73.13333333333333,41.33333333333333,0.0
13044,0,1,0,52,152,331,162.66666666666666,152.0,0.0
13045,0,0,0,310,310,1254,1097.3999999999999,841.3333333333333,532.0
13051,0,0,0,0,0,0,0.0,0.0,0.0
13052,0,1,0,0,72,200,91.2,72.0,0.0
13053,0,0,0,44,44,230,203.53333333333333,214.0,170.0
13054,0,0,0,21,21,95,71.46666666666665,20.666666666666664,0.0
13057,0,0,0,91,91,746,541.8666666666666,369.3333333333333,279.0
13060,0,1,0,39,139,300,140.93333333333334,138.66666666666666,0.0
13061,1,0,0,0,11,100,30.5,10.666666666666666,0.0
13062,1,0,0,0,18,100,8.666666666666666,17.333333333333332,0.0
13063,0,0,0,20,20,76,40.599999999999994,20.0,0.0
13065,1,0,0,0,0,100,16.93333333333333,0.0,0.0
13066,1,0,0,362,412,840,632.9333333333333,566.6666666666666,155.0
13068,0,0,0,104,104,233,195.46666666666664,104.0,0.0
13069,0,0,2,501,845,1864,1863.4,1006.6666666666666,162.0
13071,1,0,0,0,48,116,52.39999999999999,47.33333333333333,0.0
13072,1,0,0,0,20,100,43.4,19.333333333333332,0.0
13073,0,0,1,117,317,624,403.9333333333333,376.66666666666663,60.0
13074,0,0,1,0,137,440,322.2,136.66666666666666,0.0
13076,0,1,0,0,58,216,134.2,57.33333333333333,0.0
13077,1,0,0,96,146,312,266.46666666666664,145.33333333333331,0.0
13078,0,0,2,0,394,824,604.8,393.3333333333333,0.0
13080,0,0,1,0,134,424,146.86666666666667,134.0,0.0
13081,1,0,0,0,34,100,51.73333333333333,33.33333333333333,0.0
13082,0,0,1,0,136,400,240.2,135.33333333333331,0.0
13083,0,1,0,0,60,200,124.6,59.33333333333333,0.0
13084,0,1,0,0,94,256,235.8,94.0,0.0
13087,1,0,0,0,0,100,2.333333333333333,0.0,0.0
13088,0,0,0,335,335,1027,829.0666666666666,592.0,257.0
13090,0,0,0,750,750,1849,1478.5333333333333,1045.3333333333333,296.0
13092,0,1,0,7,107,215,196.06666666666666,106.66666666666666,0.0
13101,0,1,0,0,77,264,260.9,76.66666666666666,0.0
13102,0,0,0,0,0,0,0.0,0.0,0.0
13103,1,0,0,0,4,100,10.1,4.0,0.0
13104,0,0,0,324,201,842,841.8666666666666,549.3333333333333,349.0
13108,0,0,0,75,54,224,223.86666666666667,106.66666666666666,53.0
13110,0,1,0,0,77,200,91.93333333333334,76.66666666666666,0.0
13111,0,1,0,0,65,200,200.0,64.66666666666666,0.0
13112,0,1,0,0,60,208,113.39999999999999,60.0,0.0
13113,0,0,0,0,0,0,0.0,0.0,0.0
13114,0,0,1,5,205,502,357.06666666666666,204.66666666666666,0.0
13115,1,0,0,0,0,100,15.266666666666666,0.0,0.0
13116,0,0,0,59,47,171,170.66666666666666,74.66666666666666,28.0
13117,1,0,0,0,2,100,15.4,2.0,0.0
13118,0,1,0,0,85,261,224.59999999999997,121.33333333333333,37.0
13119,0,0,0,0,0,0,0.0,0.0,0.0
13120,1,0,0,26,76,170,138.3,84.0,8.0
13121,0,0,0,0,0,0,0.0,0.0,0.0
13122,1,0,0,0,20,100,27.8,20.0,0.0
13123,0,0,0,0,0,0,0.0,0.0,0.0
13124,1,0,0,0,2,100,3.6,1.3333333333333333,0.0
13126,0,0,1,594,794,1623,1561.5333333333333,1050.6666666666665,257.0
13131,0,0,1,0,112,408,139.73333333333332,112.0,0.0
13132,0,1,0,0,84,208,130.6,84.0,0.0
13134,1,0,0,0,0,100,0.19999999999999998,0.0,0.0
13135,0,0,1,109,309,667,366.1333333333333,348.66666666666663,40.0
13136,1,0,0,0,16,100,40.1,16.0,0.0
13138,1,0,0,0,0,100,4.6,0.0,0.0
13140,0,0,1,0,90,400,279.6,90.0,0.0
13141,1,0,0,0,46,100,38.599999999999994,46.0,0.0
13142,0,0,1,0,158,440,230.79999999999998,157.33333333333331,0.0
13143,0,0,1,0,140,400,270.9,139.33333333333331,0.0
13144,0,1,0,0,66,200,127.4,65.33333333333333,0.0
13145,1,0,0,30,80,196,147.0,80.0,0.0
13146,0,1,0,0,90,208,184.1,90.0,0.0
13147,1,0,0,0,39,100,39.0,38.666666666666664,0.0
13148,0,0,1,73,224,708,707.3,340.66666666666663,117.0
13152,0,0,0,178,178,388,349.73333333333335,261.3333333333333,84.0
13153,1,0,0,0,30,108,42.33333333333333,30.0,0.0
13154,0,0,0,0,0,0,0.0,0.0,0.0
13155,1,0,0,0,15,110,36.2,14.666666666666666,0.0
13156,0,1,0,0,61,200,74.0,60.666666666666664,0.0
13157,1,0,0,0,16,100,20.666666666666664,16.0,0.0
13158,1,0,0,0,34,100,58.0,34.0,0.0
13159,0,0,0,149,149,295,233.26666666666665,166.66666666666666,18.0
13160,1,0,0,20,70,146,126.13333333333333,70.0,0.0
13162,1,0,0,0,26,100,27.333333333333332,26.0,0.0
13163,1,0,0,0,5,100,7.933333333333332,4.666666666666666,0.0
13164,0,0,1,0,138,416,204.0,137.33333333333331,0.0
13165,0,0,1,112,312,730,666.6,396.0,84.0
13166,0,0,1,0,160,423,240.73333333333335,160.0,0.0
13167,1,0,0,15,65,135,131.46666666666664,84.66666666666666,20.0
13202,0,0,1,97,289,615,614.7,382.66666666666663,94.0
13203,0,0,1,140,237,1067,1066.3,496.66666666666663,260.0
13204,0,0,2,504,579,1988,1987.3,852.0,273.0
13205,1,0,1,495,698,1587,1586.9,850.6666666666666,153.0
13206,1,0,2,196,646,1348,1314.2,704.0,58.0
13207,0,0,1,399,599,1216,1109.7,751.3333333333333,153.0
13208,0,0,4,246,919,2471,2470.5,1214.0,295.0
13209,0,0,2,137,537,1170,941.9,611.3333333333333,75.0
13210,1,0,2,154,604,1227,858.2,617.3333333333333,14.0
13211,0,0,1,0,168,476,459.1,204.0,36.0
13212,0,0,2,17,400,1205,1204.7,527.3333333333333,128.0
13214,0,0,0,95,95,457,440.26666666666665,304.0,209.0
13215,0,0,0,276,222,672,672.0,508.0,286.0
13219,0,0,1,238,438,880,750.3999999999999,616.0,178.0
13224,0,0,0,43,21,502,502.0,343.3333333333333,323.0
13244,0,0,0,0,0,111,0.0,0.0,111.0
13290,0,0,0,0,0,0,0.0,0.0,0.0
13301,1,0,0,0,6,100,9.6,5.333333333333333,0.0
13302,0,1,0,0,79,200,118.1,78.66666666666666,0.0
13303,1,0,0,0,22,108,41.666666666666664,22.0,0.0
13304,0,1,0,0,100,224,108.53333333333333,115.33333333333333,16.0
13305,0,0,0,0,0,0,0.0,0.0,0.0
13308,0,0,1,0,94,400,322.2,93.33333333333333,0.0
13309,0,0,1,0,174,432,237.59999999999997,173.33333333333331,0.0
13310,1,0,0,0,27,100,20.0,26.666666666666664,0.0
13312,1,0,0,0,8,100,7.066666666666666,7.333333333333333,0.0
13313,1,0,0,0,16,100,26.066666666666666,15.333333333333332,0.0
13314,1,0,0,0,0,100,21.9,0.0,0.0
13315,0,0,0,38,22,76,75.39999999999999,52.0,30.0
13316,0,0,1,0,198,424,421.1,197.33333333333331,0.0
13317,0,0,1,28,212,452,451.6,211.33333333333331,0.0
13318,1,0,0,0,45,108,75.8,44.666666666666664,0.0
13319,0,0,0,0,0,8,7.5,0.0,0.0
13320,0,1,0,0,88,200,89.66666666666666,87.33333333333333,0.0
13321,1,0,0,0,0,116,40.599999999999994,0.0,0.0
13322,1,0,0,0,39,100,53.93333333333334,38.666666666666664,0.0
13323,0,0,0,76,76,364,338.5333333333333,237.33333333333331,162.0
13324,1,0,0,0,38,100,74.5,37.33333333333333,0.0
13325,0,1,0,0,51,200,79.7,50.666666666666664,0.0
13326,0,0,0,0,0,195,114.93333333333334,73.33333333333333,135.0
13327,0,0,1,0,86,408,218.4,85.33333333333333,0.0
13328,1,0,0,0,42,100,72.93333333333334,41.33333333333333,0.0
13329,0,0,1,0,104,426,260.8,104.0,0.0
13331,0,0,0,0,0,0,0.0,0.0,0.0
13332,1,0,1,2,252,510,394.3,251.33333333333331,0.0
13333,1,0,0,0,0,100,0.6666666666666666,0.0,0.0
13334,1,0,0,0,40,100,61.1,40.0,0.0
13335,0,1,0,0,85,200,117.5,84.66666666666666,0.0
13337,1,0,0,0,2,100,20.3,2.0,0.0
13338,1,0,0,0,14,108,89.6,13.333333333333332,0.0
13339,0,1,1,32,332,712,578.8,331.3333333333333,0.0
13340,0,0,1,51,251,523,395.1333333333333,258.66666666666663,8.0
13342,1,0,0,0,33,100,29.199999999999996,32.666666666666664,0.0
13343,1,0,0,0,29,116,72.06666666666666,44.666666666666664,16.0
13345,1,0,0,0,16,100,10.399999999999999,16.0,0.0
13346,0,0,0,43,34,189,189.0,123.33333333333333,90.0
13348,1,0,0,0,49,108,70.0,48.666666666666664,0.0
13350,0,1,0,90,111,425,424.2,190.0,79.0
13352,1,0,0,0,0,100,5.599999999999999,0.0,0.0
13353,1,0,0,0,2,100,2.333333333333333,1.3333333333333333,0.0
13354,0,0,1,0,184,400,215.13333333333333,184.0,0.0
13355,0,1,0,0,78,208,77.5,77.33333333333333,0.0
13357,0,0,2,0,283,900,851.1,282.66666666666663,0.0
13360,1,0,0,0,0,100,4.8,0.0,0.0
13361,1,0,0,0,30,100,32.3,29.333333333333332,0.0
13363,0,0,1,0,120,400,143.46666666666664,120.0,0.0
13364,1,0,0,0,0,100,1.0,0.0,0.0
13365,0,0,2,0,361,875,812.3,384.66666666666663,24.0
13367,0,0,0,185,185,446,384.73333333333335,301.3333333333333,117.0
13368,1,0,0,0,32,138,95.4,62.0,30.0
13402,1,0,0,0,27,110,58.9,26.666666666666664,0.0
13403,0,0,1,92,292,628,299.3333333333333,372.0,80.0
13404,1,0,0,0,5,100,6.333333333333333,4.666666666666666,0.0
13406,1,0,0,0,18,100,46.2,17.333333333333332,0.0
13407,0,1,0,61,145,328,327.6,144.66666666666666,0.0
13408,0,0,0,55,0,144,143.7,64.0,66.0
13409,0,0,0,34,34,130,89.6,33.33333333333333,0.0
13410,1,0,0,0,11,100,7.333333333333333,10.666666666666666,0.0
13411,1,0,0,38,88,219,172.7,104.66666666666666,17.0
13413,0,0,0,295,133,669,668.3999999999999,338.66666666666663,206.0
13415,0,0,0,0,0,0,0.0,0.0,0.0
13416,0,1,0,0,92,216,119.86666666666667,92.0,0.0
13417,1,0,0,4,54,124,105.3,53.33333333333333,0.0
13418,1,0,0,0,2,100,1.0,2.0,0.0
13420,0,0,0,0,0,41,11.0,14.666666666666666,30.0
13421,0,0,1,239,315,953,952.4,464.0,149.0
13424,0,0,0,0,0,274,96.06666666666666,88.0,96.0
13425,0,1,0,0,64,200,113.19999999999999,64.0,0.0
13428,1,0,0,0,40,100,81.7,40.0,0.0
13431,1,0,0,14,64,138,95.2,63.33333333333333,0.0
13433,0,1,0,0,96,200,196.4,95.33333333333333,0.0
13435,1,0,0,0,18,108,30.4,18.0,0.0
13436,1,0,0,0,2,100,2.0666666666666664,2.0,0.0
13437,1,0,0,0,14,100,14.2,14.0,0.0
13438,0,1,0,0,93,200,128.26666666666665,92.66666666666666,0.0
13439,0,0,1,0,148,415,280.5,162.66666666666666,15.0
13440,0,0,5,430,1430,3080,3006.5,1474.0,44.0
13441,0,0,0,0,0,84,0.0,0.0,84.0
13450,1,0,0,0,24,100,19.8,24.0,0.0
13452,0,0,1,0,169,436,373.3,188.66666666666666,20.0
13454,1,0,0,0,24,100,36.9,24.0,0.0
13455,1,0,0,0,2,100,4.066666666666666,1.3333333333333333,0.0
13456,0,0,1,0,170,416,260.73333333333335,170.0,0.0
13457,1,0,0,0,0,100,0.39999999999999997,0.0,0.0
13459,1,0,0,34,52,170,169.1,72.0,20.0
13460,0,0,1,0,128,456,345.5,127.33333333333333,0.0
13461,0,1,0,44,144,312,150.66666666666666,144.0,0.0
13464,1,0,0,0,28,100,96.3,27.333333333333332,0.0
13468,1,0,0,0,9,100,17.8,8.666666666666666,0.0
13469,1,0,0,0,12,100,41.73333333333333,12.0,0.0
13470,1,0,0,0,26,100,46.5,25.333333333333332,0.0
13471,0,0,1,0,140,400,265.2,139.33333333333331,0.0
13472,0,1,0,0,64,200,35.199999999999996,64.0,0.0
13473,0,0,0,52,52,112,79.46666666666665,52.0,0.0
13475,1,0,0,0,2,100,1.0,2.0,0.0
13476,0,0,1,0,126,400,143.66666666666666,126.0,0.0
13477,1,0,0,0,46,100,80.6,45.33333333333333,0.0
13478,1,0,0,58,108,246,90.86666666666667,108.0,0.0
13480,0,1,0,0,93,236,166.46666666666664,92.66666666666666,0.0
13482,1,0,0,0,0,100,2.6666666666666665,0.0,0.0
13483,1,0,0,0,28,100,39.5,27.333333333333332,0.0
13484,0,0,0,0,0,0,0.0,0.0,0.0
13485,0,1,0,0,69,200,162.0,68.66666666666666,0.0
13486,1,0,0,0,48,100,41.06666666666666,48.0,0.0
13488,0,0,0,0,0,0,0.0,0.0,0.0
13489,1,0,0,0,7,100,17.799999999999997,6.666666666666666,0.0
13490,0,0,0,0,0,94,72.86666666666666,87.33333333333333,94.0
13491,0,0,1,0,152,430,184.33333333333331,152.0,0.0
13492,1,0,0,178,228,524,515.8,334.0,106.0
13493,0,0,1,0,150,400,230.4,150.0,0.0
13494,1,0,0,0,11,100,9.5,10.666666666666666,0.0
13495,0,1,0,0,96,232,171.2,95.33333333333333,0.0
13501,0,0,3,1231,1079,3840,3839.2,1778.6666666666665,700.0
13502,0,0,5,291,1291,2777,2720.1,1500.0,209.0
13601,0,0,0,1260,1134,3207,3206.8,1743.3333333333333,610.0
13602,0,0,0,0,0,0,0.0,0.0,0.0
13603,1,0,9,0,1823,3700,2522.1,1822.6666666666665,0.0
13605,0,1,0,34,133,353,352.73333333333335,132.66666666666666,0.0
13606,0,0,0,63,63,140,129.6,80.0,17.0
13607,1,0,0,0,28,100,43.06666666666666,27.333333333333332,0.0
13608,1,0,0,28,78,178,138.8,78.0,0.0
13611,1,0,0,0,20,108,31.733333333333334,19.333333333333332,0.0
13612,1,0,0,13,63,149,112.33333333333333,62.666666666666664,0.0
13613,1,0,0,0,41,174,171.3,98.0,57.0
13614,1,0,0,0,16,100,28.0,15.333333333333332,0.0
13615,0,0,0,8,8,84,12.0,8.0,0.0
13616,0,0,0,36,36,120,63.5,35.33333333333333,0.0
13617,0,0,0,205,205,464,397.19999999999993,302.0,97.0
13618,0,1,0,0,66,200,92.53333333333333,66.0,0.0
13619,0,0,0,344,319,807,806.9,407.3333333333333,89.0
13620,0,0,0,114,109,240,239.89999999999998,139.33333333333331,31.0
13621,0,1,0,0,62,200,80.5,61.33333333333333,0.0
13622,0,1,0,0,64,208,122.06666666666666,64.0,0.0
13623,1,0,0,0,3,100,1.3333333333333333,2.6666666666666665,0.0
13624,0,1,0,28,128,290,147.66666666666666,148.0,20.0
13625,0,0,0,39,39,237,82.6,38.666666666666664,0.0
13626,0,0,0,85,85,218,101.73333333333332,84.66666666666666,0.0
13628,1,0,0,0,32,100,30.866666666666664,31.333333333333332,0.0
13630,0,0,0,18,18,258,79.19999999999999,18.0,0.0
13632,0,0,0,0,0,0,0.0,0.0,0.0
13633,1,0,0,0,15,100,40.8,14.666666666666666,0.0
13634,0,1,0,0,88,241,206.79999999999998,104.66666666666666,17.0
13635,0,1,0,0,54,200,117.1,54.0,0.0
13636,1,0,0,0,12,100,25.0,11.333333333333332,0.0
13637,0,0,1,79,279,666,447.2,312.66666666666663,34.0
13638,1,0,0,0,0,100,37.199999999999996,0.0,0.0
13639,0,0,0,0,0,0,0.0,0.0,0.0
13640,1,0,0,0,7,100,13.0,6.666666666666666,0.0
13641,0,0,0,0,0,0,0.0,0.0,0.0
13642,0,1,1,62,362,760,586.8,403.3333333333333,42.0
13643,1,0,0,0,18,100,12.0,18.0,0.0
13645,0,0,0,0,0,0,0.0,0.0,0.0
13646,0,1,0,0,67,216,163.9,66.66666666666666,0.0
13647,1,0,0,0,0,100,3.8,0.0,0.0
13648,0,0,0,38,0,82,81.66666666666666,33.33333333333333,36.0
13649,0,0,0,0,0,0,0.0,0.0,0.0
13650,1,0,0,0,44,100,67.8,43.33333333333333,0.0
13651,1,0,0,0,0,100,0.7999999999999999,0.0,0.0
13652,0,0,0,124,124,457,232.4,123.33333333333333,0.0
13654,0,1,0,0,94,248,216.0,93.33333333333333,0.0
13655,1,0,0,91,24,304,303.9,136.66666666666666,113.0
13656,1,0,0,145,162,394,393.4,161.33333333333331,0.0
13658,1,0,0,4,54,128,108.06666666666666,54.0,0.0
13659,1,0,0,0,13,100,21.7,12.666666666666666,0.0
13660,0,1,0,0,98,216,184.7,98.0,0.0
13661,0,1,0,0,63,200,89.53333333333333,62.666666666666664,0.0
13662,0,0,2,83,269,1110,1109.5,418.0,149.0
13664,1,0,0,0,8,100,13.466666666666665,8.0,0.0
13665,1,0,0,0,18,100,62.5,17.333333333333332,0.0
13666,1,0,0,0,0,100,10.933333333333332,0.0,0.0
13667,0,0,1,0,86,400,253.4,85.33333333333333,0.0
13668,1,0,0,37,87,207,169.9333333333333,132.66666666666666,46.0
13669,0,1,1,224,524,1079,883.5333333333333,540.6666666666666,17.0
13670,1,0,0,0,15,100,18.6,14.666666666666666,0.0
13672,0,0,0,0,0,320,22.9,4.0,17.0
13673,0,0,0,134,134,278,205.0,134.0,0.0
13674,1,0,0,0,3,100,13.466666666666665,2.6666666666666665,0.0
13675,1,0,0,0,0,100,2.8,0.0,0.0
13676,0,1,0,173,273,615,598.4666666666667,448.66666666666663,176.0
13678,0,0,0,0,0,0,0.0,0.0,0.0
13679,0,1,0,0,62,200,93.0,61.33333333333333,0.0
13680,0,1,0,0,80,200,163.7,79.33333333333333,0.0
13681,0,1,0,0,44,200,111.7,44.0,0.0
13682,1,0,0,0,16,100,28.733333333333334,15.333333333333332,0.0
13683,0,0,0,0,0,0,0.0,0.0,0.0
13684,0,1,0,0,81,200,118.7,80.66666666666666,0.0
13685,1,0,0,0,46,120,73.93333333333334,45.33333333333333,0.0
13687,1,0,0,0,30,100,21.666666666666664,29.333333333333332,0.0
13690,1,0,0,0,43,100,71.1,42.666666666666664,0.0
13691,1,0,0,88,138,288,165.33333333333331,137.33333333333331,0.0
13692,1,0,0,0,0,100,5.066666666666666,0.0,0.0
13693,1,0,0,0,4,100,3.0,4.0,0.0
13694,1,0,0,8,58,116,92.3,57.33333333333333,0.0
13695,0,0,0,0,0,0,0.0,0.0,0.0
13696,0,0,0,0,0,0,0.0,0.0,0.0
13697,0,1,0,0,40,200,117.3,39.33333333333333,0.0
13699,0,0,0,0,0,0,0.0,0.0,0.0
13730,0,1,0,0,82,208,183.8,81.33333333333333,0.0
13731,1,0,0,0,34,100,26.4,33.33333333333333,0.0
13732,0,0,1,34,234,560,360.06666666666666,257.3333333333333,24.0
13733,0,0,1,0,106,433,282.1,122.66666666666666,17.0
13734,0,1,0,0,85,200,154.4,84.66666666666666,0.0
13736,0,1,0,0,51,200,128.2,50.666666666666664,0.0
13738,1,0,0,0,0,100,1.4,0.0,0.0
13739,1,0,0,0,16,108,25.9,16.0,0.0
13740,0,0,0,0,0,44,23.0,7.333333333333333,44.0
13743,1,0,0,4,54,142,115.86666666666667,62.0,8.0
13744,0,1,0,0,94,200,97.39999999999999,94.0,0.0
13746,1,0,0,0,49,108,77.53333333333333,48.666666666666664,0.0
13747,0,0,0,0,0,0,0.0,0.0,0.0
13748,0,0,1,0,145,400,145.39999999999998,144.66666666666666,0.0
13750,0,0,0,23,23,47,30.6,22.666666666666664,0.0
13751,1,0,0,0,39,108,49.0,38.666666666666664,0.0
13752,1,0,0,0,25,100,38.13333333333333,24.666666666666664,0.0
13753,0,0,0,33,25,172,171.4,114.0,89.0
13754,1,0,0,3,18,155,154.4,69.33333333333333,52.0
13755,1,0,0,0,14,100,44.6,13.333333333333332,0.0
13756,1,0,0,0,26,100,32.5,25.333333333333332,0.0
13757,1,0,0,0,13,108,53.53333333333333,12.666666666666666,0.0
13760,0,0,0,874,874,2132,2089.866666666667,1560.0,686.0
13774,0,0,0,0,0,19,2.6666666666666665,3.333333333333333,19.0
13775,0,0,0,18,18,150,52.39999999999999,35.33333333333333,18.0
13776,0,0,0,0,0,40,15.8,0.0,0.0
13777,1,0,0,0,0,100,14.0,0.0,0.0
13778,0,0,1,33,233,551,297.2,250.0,17.0
13780,1,0,0,0,14,100,70.6,13.333333333333332,0.0
13782,0,0,0,11,9,27,26.2,8.666666666666666,0.0
13783,0,0,0,12,12,202,104.8,12.0,0.0
13784,0,0,0,14,14,30,18.0,14.0,0.0
13786,1,0,0,0,12,100,9.533333333333333,11.333333333333332,0.0
13787,0,1,0,0,57,263,240.6,87.33333333333333,31.0
13788,1,0,0,0,10,100,43.9,10.0,0.0
13790,0,0,1,279,296,1325,1324.8,710.0,414.0
13795,1,0,0,15,60,131,130.4,59.33333333333333,0.0
13796,1,0,0,0,43,108,63.5,42.666666666666664,0.0
13797,0,1,0,0,53,200,189.39999999999998,52.666666666666664,0.0
13801,1,0,0,0,32,100,64.1,32.0,0.0
13802,1,0,0,0,26,120,49.199999999999996,26.0,0.0
13803,0,0,1,35,213,493,492.3,250.66666666666666,38.0
13804,1,0,0,0,8,100,11.5,8.0,0.0
13806,1,0,0,0,14,100,13.066666666666666,13.333333333333332,0.0
13807,1,0,0,0,22,108,52.8,21.333333333333332,0.0
13808,1,0,0,0,18,117,64.53333333333333,34.666666666666664,17.0
13809,0,0,1,0,124,400,145.6,123.33333333333333,0.0
13810,1,0,0,0,38,116,35.666666666666664,37.33333333333333,0.0
13811,0,0,1,0,186,432,216.0,201.33333333333331,16.0
13812,1,0,0,0,3,148,145.0,34.666666666666664,32.0
13813,0,1,0,0,0,200,129.8,0.0,0.0
13814,1,0,0,0,0,100,2.333333333333333,0.0,0.0
13815,0,0,1,215,387,852,851.5,444.66666666666663,58.0
13820,0,0,0,273,130,573,572.1333333333333,376.0,246.0
13825,0,1,0,0,97,216,169.3,96.66666666666666,0.0
13826,0,0,0,0,0,0,0.0,0.0,0.0
13827,1,0,0,203,219,545,544.1333333333333,392.66666666666663,174.0
13830,0,1,0,78,80,363,362.8,96.66666666666666,17.0
13832,1,0,0,0,20,100,33.0,19.333333333333332,0.0
13833,0,1,1,0,272,600,510.1,272.0,0.0
