candidate_idx,zipcode,size,capacity_add,u5_add,latitude,longitude
55919,11730,large,400,200,40.730840979639154,-73.18213219623098
55941,11730,large,400,200,40.737178616832296,-73.1780319654994
56015,11731,large,400,200,40.85232127727115,-73.32102041652738
56029,11731,large,400,200,40.856653410534825,-73.31081208157026
56046,11731,large,400,200,40.86197867307587,-73.31833531532145
56058,11731,large,400,200,40.86416341190007,-73.3217489118228
56134,11732,medium,200,100,40.85303294694938,-73.54308224682998
56348,11735,large,400,200,40.73605698555578,-73.43241513707314
56349,11735,large,400,200,40.73587072335902,-73.43555977862935
56502,11738,large,400,200,40.83234135757294,-73.04520960308753
56523,11738,large,400,200,40.83002229376006,-73.04443343884024
56547,11738,large,400,200,40.82663791202986,-73.04228039597523
56738,11740,large,400,200,40.855540915619336,-73.3614045212851
56844,11741,large,400,200,40.80131737575717,-73.07015322134963
56874,11741,large,400,200,40.79081041284103,-73.06760979870131
56875,11741,large,400,200,40.80236267379848,-73.07497754930765
56889,11741,large,400,200,40.78898325288127,-73.06211273732595
56905,11742,large,400,200,40.81818173887302,-73.0490560341389
56907,11742,large,400,200,40.80068689539468,-73.0434509010343
57150,11746,large,400,200,40.82040912548808,-73.3730166787637
57171,11746,large,400,200,40.805910062098285,-73.36332362397546
57185,11746,large,400,200,40.82204496942886,-73.36495808306567
57402,11751,large,400,200,40.73535012085027,-73.21300696536096
57454,11751,large,400,200,40.736749397144045,-73.21995024461584
57605,11753,large,400,200,40.78660065990591,-73.52724575319013
57652,11753,large,400,200,40.793788312872486,-73.52912563684421
57727,11754,large,400,200,40.89117750901037,-73.24208885950425
57741,11754,large,400,200,40.88972587791563,-73.23848139222507
57810,11755,large,400,200,40.86499993286309,-73.10769891621254
57837,11755,medium,200,100,40.85453607397875,-73.11471428972291
57928,11756,large,400,200,40.734604627227824,-73.52368160304793
57986,11756,large,400,200,40.72545420503008,-73.5189364088093
58005,11757,large,400,200,40.69151674995868,-73.38148545090623
58011,11757,large,400,200,40.69246468655868,-73.36803643275053
58031,11757,large,400,200,40.68451281159134,-73.38147075722273
58058,11757,large,400,200,40.6855358843058,-73.37264168973658
58080,11757,large,400,200,40.68702716112075,-73.38327233909514
58102,11758,large,400,200,40.67053502619024,-73.46709989916731
58107,11758,large,400,200,40.6661262258911,-73.45063424806484
58113,11758,large,400,200,40.67055956011649,-73.4565734631876
58148,11758,large,400,200,40.67393958505236,-73.46764207548235
58301,11762,large,400,200,40.68868708274582,-73.44726991451269
58324,11762,large,400,200,40.6804940263826,-73.43772047308572
58358,11762,large,400,200,40.68669142339452,-73.44173944959331
58380,11762,large,400,200,40.688430934608576,-73.43486420977062
58402,11763,small,100,50,40.81616061463529,-72.97953268118079
58499,11763,large,400,200,40.81293865826903,-72.97736314572876
58547,11764,medium,200,100,40.95061959297316,-72.99960617589726
58613,11765,small,100,50,40.87646799654983,-73.55117292940145
58714,11766,large,400,200,40.93638004886473,-73.00442375098015
58815,11767,large,400,200,40.84962425350248,-73.14089863492777
58899,11767,large,400,200,40.844032637016674,-73.14510072878946
59028,11769,medium,200,100,40.74343246416193,-73.12187984208138
59198,11770,small,100,50,40.646993829915054,-73.16236508627006
59201,11771,large,400,200,40.872257069811134,-73.53150618860757
59250,11771,large,400,200,40.85835264159143,-73.53520233092864
59284,11771,medium,200,100,40.865295438348745,-73.52487619746556
59318,11772,large,400,200,40.76648729404116,-72.99256137873103
59333,11772,large,400,200,40.76951597343847,-72.99258827280741
59373,11772,large,400,200,40.76824849131667,-72.97949615088154
59396,11772,large,400,200,40.75136739245902,-72.97820862723121
59631,11776,large,400,200,40.90452059404357,-73.04912038043814
59661,11776,large,400,200,40.91137338505921,-73.03705859074324
59666,11776,medium,200,100,40.9225037833483,-73.05558480067397
59680,11776,large,400,200,40.91794353357212,-73.04806628021376
59778,11777,medium,200,100,40.9506756618435,-73.06799974091818
59805,11778,medium,200,100,40.941607287312266,-72.93613952696101
59823,11778,large,400,200,40.95422464887232,-72.93436131114088
59877,11778,large,400,200,40.94985142512706,-72.93006627119301
60063,11780,large,400,200,40.873971324601925,-73.14946045372999
60096,11780,large,400,200,40.87620751650859,-73.16312434182977
60163,11782,large,400,200,40.73641536339134,-73.09023847819275
60199,11782,large,400,200,40.7430829298602,-73.08503863910319
60264,11783,large,400,200,40.68152841263606,-73.48599774173121
60300,11784,large,400,200,40.864487568593134,-73.05434776707014
60316,11784,large,400,200,40.87765580351379,-73.04963928526871
60334,11784,large,400,200,40.871822047168486,-73.05383121743056
60377,11784,large,400,200,40.87787321023864,-73.0411603875017
60398,11784,large,400,200,40.87283849317812,-73.03593573492908
60450,11786,medium,200,100,40.94128478310834,-72.89221984069134
60506,11787,large,400,200,40.85297948785483,-73.22101091981627
60700,11789,large,400,200,40.95502126064336,-72.98213782539842
60803,11790,large,400,200,40.90674174712088,-73.12509895392196
61097,11792,large,400,200,40.95335035216847,-72.840712814023
61100,11793,large,400,200,40.69106483970258,-73.51816593266427
61148,11793,large,400,200,40.68139220766098,-73.5005970619126
61371,11795,large,400,200,40.71885523126692,-73.30947792219895
61392,11795,large,400,200,40.71039073498695,-73.30975013274224
61440,11796,large,400,200,40.72802571865384,-73.10992569362006
61674,11798,large,400,200,40.75941828479953,-73.36616962473471
61691,11798,large,400,200,40.74838740850549,-73.38415714649456
61698,11798,large,400,200,40.747718315593794,-73.38184644800945
61757,11801,large,400,200,40.75970554567704,-73.5153068668179
62000,11804,large,400,200,40.77410318945517,-73.46022145344332
62417,11901,large,400,200,40.93087903288416,-72.65378485178516
62436,11901,large,400,200,40.92846178247844,-72.65536898946968
62456,11901,large,400,200,40.91894257433568,-72.64961312778429
62478,11901,large,400,200,40.92473062994373,-72.6509517193687
62499,11901,large,400,200,40.9168792582485,-72.64295459120811
62564,11930,small,100,50,40.99451032185373,-72.08814224748588
62788,11932,small,100,50,40.93477657259863,-72.30978606590197
62888,11933,large,400,200,40.925909105931815,-72.74067696671622
62900,11934,large,400,200,40.80392599218443,-72.7985748856211
63020,11935,small,100,50,41.00555661597565,-72.48404185682013
63110,11937,large,400,200,40.99256080292106,-72.18810973502606
63149,11937,large,400,200,40.99379483052731,-72.18445832947263
63164,11937,large,400,200,40.99967307965257,-72.1884788032421
63191,11937,large,400,200,40.98967974864853,-72.16991290225059
63241,11939,small,100,50,41.1214926742576,-72.33784965514808
63315,11940,large,400,200,40.81275130531058,-72.75915119883055
63402,11941,medium,200,100,40.83620234664285,-72.72705554638272
63500,11942,large,400,200,40.849909695764346,-72.58608103631238
63614,11944,medium,200,100,41.10024075941413,-72.374859242528
63700,11946,large,400,200,40.88015552237517,-72.52171902082819
63702,11946,large,400,200,40.88109972984719,-72.51688592953172
63785,11946,large,400,200,40.86921578586167,-72.51508729895467
64021,11949,large,400,200,40.84930242636475,-72.80527982181299
64047,11949,medium,200,100,40.83720796668378,-72.7967725353454
64109,11950,large,400,200,40.81222308106673,-72.86295982323587
64178,11950,medium,200,100,40.81239226957887,-72.85365599899156
64191,11950,large,400,200,40.81534483071398,-72.85491046545556
64196,11950,large,400,200,40.8068772975797,-72.86447756449093
64200,11951,large,400,200,40.76264425598736,-72.85330755567558
64227,11951,large,400,200,40.75660957864567,-72.85225388078054
64285,11951,large,400,200,40.76614629310899,-72.8620134118599
64291,11951,large,400,200,40.765251281523206,-72.862948840015
64321,11952,medium,200,100,40.994289613867984,-72.5319729736419
64502,11954,small,100,50,41.043728638022536,-71.95026855123396
64561,11954,medium,200,100,41.041065226194256,-71.94067269897916
64603,11955,small,100,50,40.806166729168574,-72.82872952363239
64726,11956,small,100,50,40.9941373052112,-72.46600189370409
64945,11958,small,100,50,41.04239135290507,-72.47583285482396
65060,11959,small,100,50,40.82839211017907,-72.59841115132966
65207,11961,medium,200,100,40.8977648726743,-72.89547049773441
65274,11961,large,400,200,40.90197254963461,-72.89747808831513
65499,11963,large,400,200,40.98488419719797,-72.30743140821055
65516,11964,large,400,200,41.06733553343316,-72.33504466266197
65599,11964,medium,200,100,41.07178568019374,-72.34407933098052
65707,11967,large,400,200,40.79674196368465,-72.87187627396875
65726,11967,large,400,200,40.80975212388088,-72.87018376561959
65754,11967,large,400,200,40.79158279238031,-72.86955115930573
65761,11967,large,400,200,40.79236811243981,-72.87560739296322
65800,11968,large,400,200,40.91012986765155,-72.40727454157977
66198,11971,medium,200,100,41.0581729695493,-72.41911873608007
66258,11972,small,100,50,40.822895086000365,-72.70684121760367
66560,11976,medium,200,100,40.92280252562362,-72.34969938965195
66652,11977,small,100,50,40.809377555839866,-72.67791119573153
66943,12007,small,100,50,42.44690269143329,-73.93488562610763
67063,12008,small,100,50,42.858412692340345,-73.89246836418391
67107,12009,medium,200,100,42.70968953405145,-74.0142469721001
67161,12009,large,400,200,42.699062100680266,-74.01295931515217
67202,12010,large,400,200,42.93045053839832,-74.18147604871508
67231,12010,large,400,200,42.94155825402299,-74.1861847259067
67253,12010,large,400,200,42.94791309940857,-74.1862740428783
67326,12015,medium,200,100,42.274816461872696,-73.80836196480799
67531,12017,small,100,50,42.330232884207554,-73.46204933381728
67610,12018,large,400,200,42.629656591539344,-73.54225660059893
67635,12018,large,400,200,42.630745456965045,-73.55768495981381
67734,12019,large,400,200,42.92694442647852,-73.85696504579273
67799,12019,large,400,200,42.924108904144646,-73.84921658393516
67801,12020,large,400,200,42.99588713000734,-73.84618696054945
67943,12022,small,100,50,42.69208351751812,-73.36863176166133
68000,12023,medium,200,100,42.61473600066906,-74.14319310524951
68116,12024,small,100,50,42.49843704751783,-73.51738759472117
68280,12025,large,400,200,43.06882495126887,-74.16676395092249
68300,12027,large,400,200,42.93064536198488,-73.89401349892167
68402,12028,small,100,50,42.970078595978336,-73.44664878207676
68579,12029,small,100,50,42.40453352673978,-73.41251814747606
68667,12031,small,100,50,42.76709905268872,-74.46679992835487
68796,12032,small,100,50,43.18799403611117,-74.50793130353443
68937,12035,small,100,50,42.736265059257086,-74.34527525841109
69064,12036,small,100,50,42.542716948794016,-74.68605334579568
69103,12037,large,400,200,42.3567510858113,-73.59487489688419
69350,12041,small,100,50,42.5801410475779,-73.96499550498801
69425,12042,small,100,50,42.36673531853315,-73.84359152355299
69676,12045,small,100,50,42.48102857344272,-73.79453882172233
69756,12046,small,100,50,42.49070610615642,-73.91788750155472
69808,12047,large,400,200,42.77459785538795,-73.70449083845317
69809,12047,large,400,200,42.773432305646274,-73.7174711890749
69843,12047,large,400,200,42.77467277022234,-73.71796275905191
70000,12051,large,400,200,42.341651948954,-73.81397778177963
70162,12052,medium,200,100,42.76099275924189,-73.4811136046368
70211,12053,small,100,50,42.73952830228624,-74.18506076992664
70311,12054,large,400,200,42.62113321873343,-73.83068204878758
70392,12054,large,400,200,42.61264257065685,-73.8286020855399
70661,12057,medium,200,100,42.97147643433996,-73.35337921760602
70734,12058,small,100,50,42.35192046715614,-73.91522612685286
70860,12059,small,100,50,42.628242823662674,-74.06405469436245
70989,12060,small,100,50,42.43537295889044,-73.49358121702744
71038,12061,large,400,200,42.59281505165566,-73.67896100093478
71053,12061,large,400,200,42.59838186227177,-73.67404097723468
71084,12061,medium,200,100,42.59867664210993,-73.68360497456686
71198,12062,small,100,50,42.53997592597495,-73.50635628374043
71281,12063,small,100,50,42.565238540894825,-73.63250224988359
71366,12064,small,100,50,42.634269112475216,-74.66279770551239
71447,12065,large,400,200,42.84558433493294,-73.79200884825303
71599,12066,large,400,200,42.77340200022072,-74.28235406329736
71676,12067,small,100,50,42.5490532094299,-73.93081766705512
71753,12068,small,100,50,42.949969289887065,-74.40875245898381
71806,12069,small,100,50,42.945965755830834,-74.29010626245469
71944,12070,small,100,50,42.98258890576622,-74.24420067189769
72057,12071,small,100,50,42.582571551021886,-74.44328654917537
72173,12072,large,400,200,42.898914693465024,-74.36021044273919
72300,12074,large,400,200,43.0145707475202,-74.01901222396408
72441,12075,small,100,50,42.31009201592218,-73.6574126977353
72559,12076,small,100,50,42.40429684782984,-74.39748036876843
72604,12077,large,400,200,42.5980079881158,-73.80162091172983
72673,12077,large,400,200,42.59048954412321,-73.80083168128294
72701,12078,large,400,200,43.05683136664191,-74.34535688806959
72763,12078,large,400,200,43.06812776496749,-74.34249040285819
72788,12078,large,400,200,43.056930313769136,-74.34263223903285
72900,12083,medium,200,100,42.41693268122684,-74.01813792423575
73045,12084,large,400,200,42.68998933746332,-73.89384099154833
73342,12087,small,100,50,42.422641758001774,-73.80719103080082
73516,12090,large,400,200,42.88709801809304,-73.35212312700484
73562,12090,small,100,50,42.88704648317516,-73.36287045778121
73605,12092,small,100,50,42.70457803277019,-74.35982553984792
73760,12093,small,100,50,42.50194124404455,-74.6140966855644
73805,12094,medium,200,100,42.877033703183685,-73.49299819721445
73949,12095,large,400,200,43.00914080279387,-74.36433424803266
74044,12106,small,100,50,42.38331920213323,-73.71368131272651
74249,12108,small,100,50,43.66392842868287,-74.4601825531017
74501,12116,small,100,50,42.54429539103899,-74.90859053219998
74617,12117,small,100,50,43.14465593207746,-74.24825571319879
74657,12117,small,100,50,43.1329483439629,-74.24972190680177
74710,12118,large,400,200,42.91219963443151,-73.71386342803413
74760,12118,large,400,200,42.91678850360096,-73.7303676877316
74799,12118,large,400,200,42.91634688402492,-73.72699661049168
74871,12120,small,100,50,42.45085788313991,-74.12973149289806
74908,12121,medium,200,100,42.838472670249466,-73.61573944451133
75009,12122,small,100,50,42.55889267291136,-74.3259819339171
75148,12123,large,400,200,42.536477343441696,-73.61080005921691
75281,12124,small,100,50,42.444431083232736,-73.79401830718376
75356,12125,small,100,50,42.476466583287845,-73.37720840323367
75537,12130,small,100,50,42.43447083549179,-73.65645999438024
75695,12131,small,100,50,42.498835475088825,-74.42603181999081
75759,12132,small,100,50,42.477463659795006,-73.62608300616165
75920,12134,large,400,200,43.258892921450204,-74.23648452481191
76071,12136,small,100,50,42.44301030015984,-73.54745793143798
76128,12137,small,100,50,42.85222826681485,-74.12782803338332
76136,12137,small,100,50,42.85230932197867,-74.11658751667476
76201,12138,medium,200,100,42.74608225603916,-73.34973684919603
76351,12139,small,100,50,43.44965003495368,-74.51799575690603
76405,12140,medium,200,100,42.68671273766893,-73.57116610976949
76658,12143,small,100,50,42.48025865395829,-73.8156946058986
76708,12144,large,400,200,42.63703273529531,-73.71751138750506
76768,12144,large,400,200,42.644742135973694,-73.729492087557
76788,12144,large,400,200,42.64241269782939,-73.72182069774328
76869,12147,small,100,50,42.5045395555472,-74.15659777679333
76969,12148,medium,200,100,42.84654134442104,-73.87153464604047
77010,12149,small,100,50,42.64447859527616,-74.56383290749278
77098,12149,small,100,50,42.636757507941645,-74.57404194148602
77133,12150,small,100,50,42.87049543234048,-74.04060548189139
77207,12151,small,100,50,42.9183778768796,-73.78646612165883
77398,12153,small,100,50,42.64243605211331,-73.49812729254772
77400,12154,medium,200,100,42.90712034725442,-73.61755241063355
77562,12155,small,100,50,42.58012810418282,-74.80994325997536
77664,12156,small,100,50,42.489806938698365,-73.75390204915256
77800,12158,large,400,200,42.558146038560544,-73.80311629512126
77900,12159,medium,200,100,42.65734262247751,-73.8683603595646
78021,12160,small,100,50,42.75362071468584,-74.36556875005317
78117,12161,small,100,50,42.52252075183274,-73.85726678315011
78239,12164,small,100,50,43.49930256347038,-74.37453734733022
78308,12165,small,100,50,42.30168481088797,-73.49507229956356
78465,12166,medium,200,100,42.84958120507076,-74.45822243032224
78548,12167,small,100,50,42.425607979301326,-74.60502783616498
78561,12167,small,100,50,42.4128552075216,-74.60790995316869
78621,12168,small,100,50,42.55686407244299,-73.36786511279509
78744,12169,small,100,50,42.59514735575063,-73.42349745608695
78837,12170,large,400,200,42.99211011667254,-73.65752936127825
79064,12173,medium,200,100,42.35777605301356,-73.77052622385277
79117,12174,small,100,50,42.34664931553256,-73.74113513153752
79280,12175,small,100,50,42.53756891308877,-74.54849811684191
79384,12176,small,100,50,42.37976615029969,-73.96521666255721
79459,12177,small,100,50,42.95406723912754,-74.29321967990484
79502,12180,large,400,200,42.73711657220108,-73.673861448166
79563,12180,large,400,200,42.71937760950157,-73.65968886787071
79594,12180,large,400,200,42.72567938077168,-73.66848182573091
79751,12182,large,400,200,42.783583704751976,-73.6709858856682
79793,12182,medium,200,100,42.77882052092639,-73.65732455461276
79800,12183,large,400,200,42.75205640259088,-73.69655762145291
79901,12184,large,400,200,42.42590646680562,-73.6748184740494
80019,12185,medium,200,100,42.88698577368073,-73.5337361805558
80125,12186,large,400,200,42.63609260776872,-73.95467075899239
80242,12187,small,100,50,42.65904038051486,-74.50744998394983
80300,12188,large,400,200,42.80820544813066,-73.69940864459424
80393,12188,small,100,50,42.803562854103646,-73.69667730408057
80436,12189,large,400,200,42.720488320636,-73.72153095303739
80461,12189,large,400,200,42.72890766545581,-73.7050754173058
80462,12189,large,400,200,42.73833616668387,-73.71131138749531
80574,12190,small,100,50,43.40032991827022,-74.28082870101672
80685,12192,small,100,50,42.40546922027641,-73.81937920134659
80762,12193,small,100,50,42.52439608231503,-74.04110945725274
80854,12194,small,100,50,42.54968828351912,-74.46913727262286
81042,12196,medium,200,100,42.62867574705808,-73.60955926311847
81147,12197,small,100,50,42.59893239950696,-74.73922604679929
81238,12198,medium,200,100,42.68933832439265,-73.63210393893847
81415,12202,large,400,200,42.64188456114752,-73.76538386718141
81463,12202,large,400,200,42.64913813524025,-73.76080851603302
81487,12202,large,400,200,42.63360017770001,-73.76108349825166
81532,12203,large,400,200,42.70875576696421,-73.85125164122712
81601,12204,large,400,200,42.68651684742535,-73.74473618124414
81636,12204,large,400,200,42.69281931082956,-73.74304589447829
81674,12204,large,400,200,42.680225634172814,-73.73241634329919
81704,12205,large,400,200,42.71677020891425,-73.82197702971213
81753,12205,large,400,200,42.71446502390712,-73.81505124190578
81919,12207,large,400,200,42.64325508038589,-73.75628021093362
82001,12208,large,400,200,42.66036109332037,-73.80130249648792
82022,12208,large,400,200,42.65961289191484,-73.80425808448281
